customer_id,date,year,month,current_plan_type,base_price_eur,data_limit_mb,voice_limit_min,sms_limit,roaming_limit_mb,roaming_limit_min,data_usage_mb,voice_minutes,sms_count,roaming_data_mb,roaming_minutes,bill_amount_eur,overuse_flag,churn_event
C00593,8/1/2022,2022,8,Basic,15,3000,200,100,250,20,4704.05,65.7,154,459.61,8.3,18.29,1,0
C00593,9/1/2022,2022,9,Basic,15,3000,200,100,250,20,4848.5,53.4,137,363.51,5.7,17.79,1,0
C00593,10/1/2022,2022,10,Basic,15,3000,200,100,250,20,4187.44,58.2,183,203.94,3.6,17.02,1,0
C00593,11/1/2022,2022,11,Basic,15,3000,200,100,250,20,3886.08,54.7,162,330.99,6.1,16.91,1,0
C00593,12/1/2022,2022,12,Basic,15,3000,200,100,250,20,5670.09,56.6,155,475.5,12.2,19.35,1,0
C00593,1/1/2023,2023,1,Basic,15,3000,200,100,250,20,3984.57,53.1,190,468.5,10.5,17.98,1,0
C00593,2/1/2023,2023,2,Basic,15,3000,200,100,250,20,4453.56,51.3,157,365.69,7.4,17.6,1,0
C00593,3/1/2023,2023,3,Basic,15,3000,200,100,250,20,4527.12,53.8,159,269.96,6.9,17.22,1,0
C00593,4/1/2023,2023,4,Basic,15,3000,200,100,250,20,3481.51,67.7,182,350.65,8.7,16.8,1,0
C00593,5/1/2023,2023,5,Basic,15,3000,200,100,250,20,2727.21,71.4,133,183.97,3.7,15.33,1,0
C00593,6/1/2023,2023,6,Basic,15,3000,200,100,250,20,4554.33,58.5,163,427.9,10.6,18.07,1,0
C00593,7/1/2023,2023,7,Basic,15,3000,200,100,250,20,5142.95,70.9,147,355.41,6.7,18.14,1,0
C00593,8/1/2023,2023,8,Basic,15,3000,200,100,250,20,4828.33,61.3,149,242.34,4.1,17.32,1,0
C00593,9/1/2023,2023,9,Basic,15,3000,200,100,250,20,4564.22,56.1,157,295.98,5,17.36,1,0
C00593,10/1/2023,2023,10,Basic,15,3000,200,100,250,20,4035.87,51,111,279.9,6.1,16.3,1,0
C00593,11/1/2023,2023,11,Basic,15,3000,200,100,250,20,5538.83,41.3,136,549.73,11,19.4,1,0
C00593,12/1/2023,2023,12,Basic,15,3000,200,100,250,20,5351.77,39,147,206.1,4.5,17.82,1,0
C00593,1/1/2024,2024,1,Basic,15,3000,200,100,250,20,4359.77,54.2,169,270.22,6,17.15,1,0
C00593,2/1/2024,2024,2,Basic,15,3000,200,100,250,20,4151.13,74.2,135,430.84,6.1,17.41,1,0
C00593,3/1/2024,2024,3,Basic,15,3000,200,100,250,20,4222.27,62.7,116,283.96,4.2,16.55,1,0
C00593,4/1/2024,2024,4,Basic,15,3000,200,100,250,20,4596.81,71.1,126,380.68,7.8,17.51,1,0
C00593,5/1/2024,2024,5,Basic,15,3000,200,100,250,20,4828.74,44.8,157,440.59,7.2,18.35,1,0
C00593,6/1/2024,2024,6,Basic,15,3000,200,100,250,20,4140.44,58.1,127,399.32,8.6,17.16,1,0
C00593,7/1/2024,2024,7,Basic,15,3000,200,100,250,20,4276.36,71,173,140.43,2.9,17.01,1,0
C00593,8/1/2024,2024,8,Basic,15,3000,200,100,250,20,5369.77,44.6,156,433.81,9.1,18.85,1,0
C00593,9/1/2024,2024,9,Basic,15,3000,200,100,250,20,4979.52,53.6,176,237.35,4.2,17.74,1,0
C00593,10/1/2024,2024,10,Basic,15,3000,200,100,250,20,4617.12,50.1,103,314.07,6.8,16.97,1,0
C00593,11/1/2024,2024,11,Basic,15,3000,200,100,250,20,4739.68,71.1,126,465.83,11.2,18.08,1,0
C00593,12/1/2024,2024,12,Basic,15,3000,200,100,250,20,4392.2,64.2,161,225.88,5.9,17,1,0
C00594,1/1/2022,2022,1,Basic,15,3000,200,100,250,20,2625.32,211.9,69,147.59,3.6,15.24,1,0
C00594,2/1/2022,2022,2,Basic,15,3000,200,100,250,20,2701.9,238.9,118,168.55,3.5,15.96,1,0
C00594,3/1/2022,2022,3,Basic,15,3000,200,100,250,20,3102.33,226.2,109,163.33,2.7,15.72,1,0
C00594,4/1/2022,2022,4,Basic,15,3000,200,100,250,20,3046.5,135.4,118,159.94,3.5,15.23,1,0
C00594,5/1/2022,2022,5,Basic,15,3000,200,100,250,20,3354.65,207.2,137,136.77,3.5,15.87,1,0
C00594,6/1/2022,2022,6,Basic,15,3000,200,100,250,20,3695.43,216.8,119,110.34,1.8,16.22,1,0
C00594,7/1/2022,2022,7,Basic,15,3000,200,100,250,20,4239.01,225.3,140,190.66,3.3,17.15,1,0
C00594,8/1/2022,2022,8,Basic,15,3000,200,100,250,20,3826.58,171.3,105,104.2,1.6,15.88,1,0
C00594,9/1/2022,2022,9,Basic,15,3000,200,100,250,20,2379.22,152.3,93,121.8,2.8,15,0,0
C00594,10/1/2022,2022,10,Basic,15,3000,200,100,250,20,3041.04,230.9,77,52.19,1,15.66,1,0
C00594,11/1/2022,2022,11,Basic,15,3000,200,100,250,20,3026.66,201.3,107,126.88,1.9,15.12,1,0
C00594,12/1/2022,2022,12,Basic,15,3000,200,100,250,20,3099.42,220,140,129.33,3.2,15.9,1,0
C00594,1/1/2023,2023,1,Basic,15,3000,200,100,250,20,2559.37,168.4,122,201.29,4.2,15.22,1,0
C00594,2/1/2023,2023,2,Basic,15,3000,200,100,250,20,3184.51,212,108,93.9,1.7,15.5,1,0
C00594,3/1/2023,2023,3,Basic,15,3000,200,100,250,20,2724,241.5,107,50.38,0.9,15.9,1,0
C00594,4/1/2023,2023,4,Basic,15,3000,200,100,250,20,2793.39,153,88,216.58,3.8,15,0,0
C00594,5/1/2023,2023,5,Basic,15,3000,200,100,250,20,3403.17,211.7,118,175.64,3.4,15.82,1,0
C00594,6/1/2023,2023,6,Basic,15,3000,200,100,250,20,3704.27,245.6,96,179.58,3.2,16.62,1,0
C00594,7/1/2023,2023,7,Basic,15,3000,200,100,250,20,3791.29,212.4,129,188.21,3.9,16.33,1,0
C00594,8/1/2023,2023,8,Basic,15,3000,200,100,250,20,3993.94,161.8,87,242.55,5.6,15.99,1,0
C00594,9/1/2023,2023,9,Basic,15,3000,200,100,250,20,3225.63,200.8,85,88.65,2,15.24,1,0
C00594,10/1/2023,2023,10,Basic,15,3000,200,100,250,20,3387.29,238.9,118,131.33,2.3,16.35,1,0
C00594,11/1/2023,2023,11,Basic,15,3000,200,100,250,20,2606.1,171.3,82,197.61,4,15,0,0
C00594,12/1/2023,2023,12,Basic,15,3000,200,100,250,20,3331.86,176.6,107,184.34,4.4,15.4,1,0
C00594,1/1/2024,2024,1,Basic,15,3000,200,100,250,20,2815.7,188.9,127,119.33,1.8,15.27,1,0
C00594,2/1/2024,2024,2,Basic,15,3000,200,100,250,20,2937.66,228.6,93,49.58,0.7,15.57,1,0
C00594,3/1/2024,2024,3,Basic,15,3000,200,100,250,20,3316.78,211.3,88,150,3.1,15.54,1,0
C00594,4/1/2024,2024,4,Basic,15,3000,200,100,250,20,3083.77,180.3,140,128.49,2.8,15.48,1,0
C00594,5/1/2024,2024,5,Basic,15,3000,200,100,250,20,3701.15,253,94,169.27,2.8,16.76,1,0
C00594,6/1/2024,2024,6,Basic,15,3000,200,100,250,20,4533.4,222.8,126,184.34,4.2,17.25,1,0
C00594,7/1/2024,2024,7,Basic,15,3000,200,100,250,20,3771.84,181.2,101,157.5,3.4,15.78,1,0
C00594,8/1/2024,2024,8,Basic,15,3000,200,100,250,20,3580.78,239.4,133,107.01,2.7,16.7,1,0
C00594,9/1/2024,2024,9,Basic,15,3000,200,100,250,20,3310.24,245.5,122,217.32,3.5,16.44,1,0
C00594,10/1/2024,2024,10,Basic,15,3000,200,100,250,20,2669.8,188.6,115,79.85,1.8,15.15,1,0
C00594,11/1/2024,2024,11,Basic,15,3000,200,100,250,20,3437.85,203.2,88,209.12,3.1,15.5,1,0
C00594,12/1/2024,2024,12,Basic,15,3000,200,100,250,20,3956.41,175.2,121,178.25,3.7,16.17,1,0
C00595,1/1/2022,2022,1,Premium,40,15000,1000,300,2000,100,2359.99,940.4,137,161.23,3.3,40,0,0
C00595,2/1/2022,2022,2,Premium,40,15000,1000,300,2000,100,1843.42,970.3,165,101.95,1.9,40,0,0
C00595,3/1/2022,2022,3,Premium,40,15000,1000,300,2000,100,2076.45,931.3,150,117.53,2.8,40,0,0
C00595,4/1/2022,2022,4,Premium,40,15000,1000,300,2000,100,2294.06,1100.2,117,45.58,0.6,42,1,0
C00595,5/1/2022,2022,5,Premium,40,15000,1000,300,2000,100,2437.48,908,137,98.68,2,40,0,0
C00595,6/1/2022,2022,6,Premium,40,15000,1000,300,2000,100,2414.9,842.3,151,262.62,4.4,40,0,0
C00595,7/1/2022,2022,7,Premium,40,15000,1000,300,2000,100,2339.19,1328.7,172,191.2,4.4,46.57,1,0
C00595,8/1/2022,2022,8,Premium,40,15000,1000,300,2000,100,1905.07,1318,94,159.99,2.3,46.36,1,0
C00595,9/1/2022,2022,9,Premium,40,15000,1000,300,2000,100,1919.76,887.5,104,157.47,3.8,40,0,0
C00595,10/1/2022,2022,10,Premium,40,15000,1000,300,2000,100,1972.29,937.7,133,160.95,3.9,40,0,0
C00595,11/1/2022,2022,11,Premium,40,15000,1000,300,2000,100,1743.04,664.7,158,113.73,2.7,40,0,0
C00595,12/1/2022,2022,12,Premium,40,15000,1000,300,2000,100,2155.84,1302.1,113,170.23,2.7,46.04,1,0
C00595,1/1/2023,2023,1,Premium,40,15000,1000,300,2000,100,2569.01,1049,121,168.73,3.6,40.98,1,0
C00595,2/1/2023,2023,2,Premium,40,15000,1000,300,2000,100,2306.35,736.1,152,116.46,1.7,40,0,0
C00595,3/1/2023,2023,3,Premium,40,15000,1000,300,2000,100,1719.45,925.2,162,134.5,3.3,40,0,0
C00595,4/1/2023,2023,4,Premium,40,15000,1000,300,2000,100,2719.48,797.5,159,53.07,1.2,40,0,0
C00595,5/1/2023,2023,5,Premium,40,15000,1000,300,2000,100,2048.36,1094,116,40.95,0.8,41.88,1,0
C00595,6/1/2023,2023,6,Premium,40,15000,1000,300,2000,100,1778.33,1264.9,195,42.21,1,45.3,1,0
C00595,7/1/2023,2023,7,Premium,40,15000,1000,300,2000,100,2420.12,1027.8,169,125.61,1.9,40.56,1,0
C00595,8/1/2023,2023,8,Premium,40,15000,1000,300,2000,100,2121.18,1288.6,121,113.26,2.3,45.77,1,0
C00595,9/1/2023,2023,9,Premium,40,15000,1000,300,2000,100,2374.44,832,145,169.28,3,40,0,0
C00595,10/1/2023,2023,10,Premium,40,15000,1000,300,2000,100,1948.31,1211.5,143,134.33,3.4,44.23,1,0
C00595,11/1/2023,2023,11,Premium,40,15000,1000,300,2000,100,2179.76,912.4,139,264.7,6.4,40,0,0
C00595,12/1/2023,2023,12,Premium,40,15000,1000,300,2000,100,2235.29,1186.7,161,174.92,4,43.73,1,0
C00595,1/1/2024,2024,1,Premium,40,15000,1000,300,2000,100,2494.58,869.5,124,193.37,4.9,40,0,0
C00595,2/1/2024,2024,2,Premium,40,15000,1000,300,2000,100,2214.46,863.3,108,116.21,2.1,40,0,0
C00595,3/1/2024,2024,3,Premium,40,15000,1000,300,2000,100,1985.87,1034.9,182,236.32,5.9,40.7,1,0
C00595,4/1/2024,2024,4,Premium,40,15000,1000,300,2000,100,2502.88,940.6,157,229.48,4.1,40,0,0
C00595,5/1/2024,2024,5,Premium,40,15000,1000,300,2000,100,1833.96,725,173,83.68,1.9,40,0,0
C00595,6/1/2024,2024,6,Premium,40,15000,1000,300,2000,100,1922.08,1251.5,140,239.59,5.5,45.03,1,0
C00595,7/1/2024,2024,7,Premium,40,15000,1000,300,2000,100,1810.1,1106.1,128,159.72,2.3,42.12,1,0
C00595,8/1/2024,2024,8,Premium,40,15000,1000,300,2000,100,2127.79,1019.9,126,172.3,3.2,40.4,1,0
C00595,9/1/2024,2024,9,Premium,40,15000,1000,300,2000,100,1920.73,1155.8,176,61.37,0.9,43.12,1,0
C00595,10/1/2024,2024,10,Premium,40,15000,1000,300,2000,100,1571.9,904.1,142,165.12,4.3,40,0,0
C00595,11/1/2024,2024,11,Premium,40,15000,1000,300,2000,100,2465.09,964.6,121,104.53,1.6,40,0,0
C00595,12/1/2024,2024,12,Premium,40,15000,1000,300,2000,100,2184.47,1119.2,189,163.88,3.4,42.38,1,0
C00596,1/1/2022,2022,1,Standard,25,8000,500,200,500,40,5307.47,239.1,199,38.45,0.9,25,0,0
C00596,2/1/2022,2022,2,Standard,25,8000,500,200,500,40,5734.66,240.4,176,72.29,1.2,25,0,0
C00596,3/1/2022,2022,3,Standard,25,8000,500,200,500,40,6935.8,195.3,139,43.17,0.9,25,0,0
C00596,4/1/2022,2022,4,Standard,25,8000,500,200,500,40,6132.19,246.9,184,44.99,1,25,0,0
C00596,5/1/2022,2022,5,Standard,25,8000,500,200,500,40,5467.4,189.8,174,45.69,0.7,25,0,0
C00596,6/1/2022,2022,6,Standard,25,8000,500,200,500,40,10126.61,243.2,158,134.99,3.2,27.13,1,0
C00596,7/1/2022,2022,7,Standard,25,8000,500,200,500,40,7781.29,223.3,139,85.92,1.5,25,0,0
C00596,8/1/2022,2022,8,Standard,25,8000,500,200,500,40,8657.17,210.8,133,79.81,1.3,25.66,1,0
C00596,9/1/2022,2022,9,Standard,25,8000,500,200,500,40,6708.04,218.9,170,81.35,1.7,25,0,0
C00596,10/1/2022,2022,10,Standard,25,8000,500,200,500,40,6715.57,250.3,201,126.11,2.4,25.01,1,0
C00596,11/1/2022,2022,11,Standard,25,8000,500,200,500,40,7140.75,242.1,126,82.29,2.1,25,0,0
C00596,12/1/2022,2022,12,Standard,25,8000,500,200,500,40,9923.59,250.6,164,78.66,1.9,26.92,1,0
C00596,1/1/2023,2023,1,Standard,25,8000,500,200,500,40,6868.9,256.4,124,41.86,0.8,25,0,0
C00596,2/1/2023,2023,2,Standard,25,8000,500,200,500,40,6314.74,264.5,150,57.14,1,25,0,0
C00596,3/1/2023,2023,3,Standard,25,8000,500,200,500,40,8271.49,225.1,111,50.07,0.9,25.27,1,0
C00596,4/1/2023,2023,4,Standard,25,8000,500,200,500,40,7886.99,224.1,139,96.39,1.7,25,0,0
C00596,5/1/2023,2023,5,Standard,25,8000,500,200,500,40,9281.39,142.9,146,85.63,1.8,26.28,1,0
C00596,6/1/2023,2023,6,Standard,25,8000,500,200,500,40,10138.72,200.7,193,132.11,3.1,27.14,1,0
C00596,7/1/2023,2023,7,Standard,25,8000,500,200,500,40,11264.65,191.5,194,183.09,3.2,28.26,1,0
C00596,8/1/2023,2023,8,Standard,25,8000,500,200,500,40,9985.43,207.6,193,136.39,2.2,26.99,1,0
C00596,9/1/2023,2023,9,Standard,25,8000,500,200,500,40,9675.06,240.5,173,63.71,1.3,26.68,1,0
C00596,10/1/2023,2023,10,Standard,25,8000,500,200,500,40,9040.09,286.9,161,150.26,2.2,26.04,1,0
C00596,11/1/2023,2023,11,Standard,25,8000,500,200,500,40,10677.07,253.6,156,137.28,3.1,27.68,1,0
C00596,12/1/2023,2023,12,Standard,25,8000,500,200,500,40,12830.41,245.7,163,101.11,2,29.83,1,0
C00596,1/1/2024,2024,1,Standard,25,8000,500,200,500,40,9298.77,246.3,173,132.65,2.6,26.3,1,0
C00596,2/1/2024,2024,2,Standard,25,8000,500,200,500,40,9462.96,240.8,124,101.35,1.8,26.46,1,0
C00596,3/1/2024,2024,3,Standard,25,8000,500,200,500,40,9584.52,258.7,204,177.82,4.4,26.62,1,0
C00596,4/1/2024,2024,4,Standard,25,8000,500,200,500,40,10640.78,264.1,178,167.55,2.5,27.64,1,0
C00596,5/1/2024,2024,5,Standard,25,8000,500,200,500,40,12098.69,218.7,158,105.27,2.6,29.1,1,0
C00596,6/1/2024,2024,6,Standard,25,8000,500,200,500,40,14179.19,251.3,189,111.44,2.1,31.18,1,0
C00596,7/1/2024,2024,7,Standard,25,8000,500,200,500,40,12690.3,163.7,203,80.32,2,29.72,1,1
C00596,8/1/2024,2024,8,Standard,25,8000,500,200,500,40,11762.6,211.4,155,248.82,5.7,28.76,1,0
C00596,9/1/2024,2024,9,Standard,25,8000,500,200,500,40,13027.41,213.2,219,144.51,2.2,30.22,1,0
C00596,10/1/2024,2024,10,Standard,25,8000,500,200,500,40,11531.58,190.7,153,223.95,5.4,28.53,1,0
C00596,11/1/2024,2024,11,Standard,25,8000,500,200,500,40,12405.59,213.2,173,134.94,3,29.41,1,0
C00596,12/1/2024,2024,12,Standard,25,8000,500,200,500,40,14199.09,139.6,197,254.34,3.7,31.2,1,0
C00597,1/1/2022,2022,1,Standard,25,8000,500,200,500,40,13869.92,681.2,288,1767.05,27.6,41.71,1,0
C00597,2/1/2022,2022,2,Standard,25,8000,500,200,500,40,14737.7,696.8,293,421.6,9.1,36.6,1,0
C00597,3/1/2022,2022,3,Standard,25,8000,500,200,500,40,14921.49,602.9,291,1723.03,37.8,41,1,0
C00597,4/1/2022,2022,4,Standard,25,8000,500,200,500,40,14155.32,693,307,2398.29,55.1,47.09,1,0
C00597,5/1/2022,2022,5,Standard,25,8000,500,200,500,40,14366.25,412.7,271,1812.62,41,38.74,1,0
C00597,6/1/2022,2022,6,Standard,25,8000,500,200,500,40,19163.73,615.7,317,638.8,14,40.34,1,0
C00597,7/1/2022,2022,7,Standard,25,8000,500,200,500,40,14354.8,658.9,297,2402.53,55.7,46.59,1,0
C00597,8/1/2022,2022,8,Standard,25,8000,500,200,500,40,10626.1,555.1,237,1541.79,32.2,34.31,1,0
C00597,9/1/2022,2022,9,Standard,25,8000,500,200,500,40,10270.12,430.4,282,1401.7,24,32.6,1,0
C00597,10/1/2022,2022,10,Standard,25,8000,500,200,500,40,13312.6,498,249,988.69,24.7,33.25,1,0
C00597,11/1/2022,2022,11,Standard,25,8000,500,200,500,40,11885.51,531.6,317,843.91,12,32.41,1,0
C00597,12/1/2022,2022,12,Standard,25,8000,500,200,500,40,15645.2,684.4,278,1915.18,35.2,44.19,1,0
C00597,1/1/2023,2023,1,Standard,25,8000,500,200,500,40,10900.17,572.2,270,1236.15,28.1,33.72,1,0
C00597,2/1/2023,2023,2,Standard,25,8000,500,200,500,40,10732.14,599,241,1332.28,25.5,34.28,1,0
C00597,3/1/2023,2023,3,Standard,25,8000,500,200,500,40,10118.37,624.1,197,792.99,11.3,31.07,1,0
C00597,4/1/2023,2023,4,Standard,25,8000,500,200,500,40,13329.36,477.4,230,1147.59,17,33.87,1,0
C00597,5/1/2023,2023,5,Standard,25,8000,500,200,500,40,12347.44,505,183,868.46,18.9,31.29,1,0
C00597,6/1/2023,2023,6,Standard,25,8000,500,200,500,40,12739.78,506.5,139,1269.14,32.5,33.72,1,0
C00597,7/1/2023,2023,7,Standard,25,8000,500,200,500,40,14496.08,496.1,186,1089.96,22.5,34.45,1,0
C00597,8/1/2023,2023,8,Standard,25,8000,500,200,500,40,11015.23,480.5,216,1544.97,31,33.4,1,0
C00597,9/1/2023,2023,9,Standard,25,8000,500,200,500,40,10905.52,396.6,232,1200.8,21.4,31.73,1,0
C00597,10/1/2023,2023,10,Standard,25,8000,500,200,500,40,9273.59,480.6,185,1101.76,18.8,29.28,1,0
C00597,11/1/2023,2023,11,Standard,25,8000,500,200,500,40,10441.08,522.5,218,797.66,11.4,29.56,1,0
C00597,12/1/2023,2023,12,Standard,25,8000,500,200,500,40,10632.55,380.6,163,1077.22,18.6,30.52,1,0
C00597,1/1/2024,2024,1,Standard,25,8000,500,200,500,40,7903.69,500,206,1173.77,22.8,28.43,1,0
C00597,2/1/2024,2024,2,Standard,25,8000,500,200,500,40,8025.71,466.3,210,974.01,15.9,27.5,1,0
C00597,3/1/2024,2024,3,Standard,25,8000,500,200,500,40,7920.29,359.5,212,817.4,12.3,26.71,1,0
C00597,4/1/2024,2024,4,Standard,25,8000,500,200,500,40,9718.24,450.1,174,1211.18,27.4,30.27,1,0
C00597,5/1/2024,2024,5,Standard,25,8000,500,200,500,40,8518.09,330.5,199,800.89,19.8,27.02,1,0
C00597,6/1/2024,2024,6,Standard,25,8000,500,200,500,40,9762.22,372.7,129,796.76,20.1,28.25,1,0
C00597,7/1/2024,2024,7,Standard,25,8000,500,200,500,40,9815.73,370.2,161,995.97,21.3,29.3,1,0
C00597,8/1/2024,2024,8,Standard,25,8000,500,200,500,40,7398.35,411.1,191,575.52,8.4,25.38,1,0
C00597,9/1/2024,2024,9,Standard,25,8000,500,200,500,40,6469.38,344,143,681.04,15.6,25.91,1,0
C00597,10/1/2024,2024,10,Standard,25,8000,500,200,500,40,6868.22,339,149,783.27,12,26.42,1,0
C00597,11/1/2024,2024,11,Standard,25,8000,500,200,500,40,6316.26,385.3,144,1273.91,28.1,28.87,1,0
C00597,12/1/2024,2024,12,Standard,25,8000,500,200,500,40,6812.16,256.3,144,761.1,17.8,26.31,1,0
C00598,1/1/2022,2022,1,Standard,25,8000,500,200,500,40,16808.83,201.3,124,225.56,5.1,33.81,1,0
C00598,2/1/2022,2022,2,Standard,25,8000,500,200,500,40,19700.09,215.1,107,382.73,9.7,36.7,1,0
C00598,3/1/2022,2022,3,Standard,25,8000,500,200,500,40,16512.48,209.5,70,674.63,15.4,34.39,1,0
C00598,4/1/2022,2022,4,Standard,25,8000,500,200,500,40,23513.85,206.2,158,270.84,6,40.51,1,0
C00598,5/1/2022,2022,5,Standard,25,8000,500,200,500,40,18944.61,166.6,57,778.53,13.3,37.34,1,0
C00598,6/1/2022,2022,6,Standard,25,8000,500,200,500,40,21092.29,187,105,693.82,17.4,39.06,1,0
C00598,7/1/2022,2022,7,Standard,25,8000,500,200,500,40,20653.77,192.5,110,961.73,15.5,39.96,1,0
C00598,8/1/2022,2022,8,Standard,25,8000,500,200,500,40,25110.23,195.3,97,280.88,7,42.11,1,0
C00598,9/1/2022,2022,9,Standard,25,8000,500,200,500,40,21131.35,202.5,102,717.09,12.7,39.22,1,0
C00598,10/1/2022,2022,10,Standard,25,8000,500,200,500,40,20661.17,200.8,68,269.38,4.2,37.66,1,0
C00598,11/1/2022,2022,11,Standard,25,8000,500,200,500,40,19150.58,146.7,84,321.63,7.7,36.15,1,0
C00598,12/1/2022,2022,12,Standard,25,8000,500,200,500,40,23951.22,163.8,80,891.15,12.5,42.91,1,0
C00598,1/1/2023,2023,1,Standard,25,8000,500,200,500,40,18208.34,171.4,120,160.92,3.9,35.21,1,0
C00598,2/1/2023,2023,2,Standard,25,8000,500,200,500,40,17788.18,170.8,98,518.6,8.9,34.88,1,0
C00598,3/1/2023,2023,3,Standard,25,8000,500,200,500,40,22763.05,182.7,143,425.65,10.5,39.76,1,0
C00598,4/1/2023,2023,4,Standard,25,8000,500,200,500,40,19293.76,132.1,88,907.27,20.2,38.33,1,0
C00598,5/1/2023,2023,5,Standard,25,8000,500,200,500,40,19457.56,136.1,86,185.15,4.1,36.46,1,0
C00598,6/1/2023,2023,6,Standard,25,8000,500,200,500,40,24881.29,112,83,547.77,10.1,42.12,1,0
C00598,7/1/2023,2023,7,Standard,25,8000,500,200,500,40,23519.49,151.5,100,401.36,5.9,40.52,1,0
C00598,8/1/2023,2023,8,Standard,25,8000,500,200,500,40,20382.69,155.7,89,666.88,16,38.22,1,0
C00598,9/1/2023,2023,9,Standard,25,8000,500,200,500,40,19371.99,220.2,74,848.23,13.6,38.11,1,0
C00598,10/1/2023,2023,10,Standard,25,8000,500,200,500,40,23823.59,216.5,62,835.04,15.4,42.5,1,0
C00598,11/1/2023,2023,11,Standard,25,8000,500,200,500,40,17941.69,193.6,116,537.62,11.4,35.13,1,0
C00598,12/1/2023,2023,12,Standard,25,8000,500,200,500,40,23925.4,157.8,121,889.01,17.6,42.87,1,0
C00598,1/1/2024,2024,1,Standard,25,8000,500,200,500,40,14288.49,208,69,464.78,7.6,31.29,1,0
C00598,2/1/2024,2024,2,Standard,25,8000,500,200,500,40,16146.66,219,123,110.45,1.7,33.15,1,0
C00598,3/1/2024,2024,3,Standard,25,8000,500,200,500,40,19318.75,197.3,115,664.86,10.3,37.14,1,0
C00598,4/1/2024,2024,4,Standard,25,8000,500,200,500,40,20466.09,169.9,106,111.19,2.7,37.47,1,0
C00598,5/1/2024,2024,5,Standard,25,8000,500,200,500,40,19876.91,190,114,688.06,9.9,37.82,1,0
C00598,6/1/2024,2024,6,Standard,25,8000,500,200,500,40,25694.46,186.9,98,377.28,9.7,42.69,1,0
C00598,7/1/2024,2024,7,Standard,25,8000,500,200,500,40,26734.89,191.9,97,722.28,11.8,44.85,1,0
C00598,8/1/2024,2024,8,Standard,25,8000,500,200,500,40,22674.49,147.2,97,749.16,11.5,40.92,1,0
C00598,9/1/2024,2024,9,Standard,25,8000,500,200,500,40,15177.68,174.1,99,398.99,8.3,32.18,1,0
C00598,10/1/2024,2024,10,Standard,25,8000,500,200,500,40,20711.2,207.8,117,570.93,8.5,38.07,1,0
C00598,11/1/2024,2024,11,Standard,25,8000,500,200,500,40,18680.54,140.8,95,835.25,17.7,37.36,1,0
C00598,12/1/2024,2024,12,Standard,25,8000,500,200,500,40,19499.24,187.8,79,532.48,12.9,36.66,1,0
C00599,1/1/2022,2022,1,Basic,15,3000,200,100,250,20,5138.08,403.3,79,182.83,2.7,21.2,1,0
C00599,2/1/2022,2022,2,Basic,15,3000,200,100,250,20,5614.04,404,64,302.01,7.1,21.95,1,0
C00599,3/1/2022,2022,3,Basic,15,3000,200,100,250,20,5371.88,327.7,69,440.26,8.2,20.88,1,0
C00599,4/1/2022,2022,4,Basic,15,3000,200,100,250,20,5912.85,375,78,420.33,6.7,22.26,1,0
C00599,5/1/2022,2022,5,Basic,15,3000,200,100,250,20,7160.03,324.4,91,203.27,3.3,21.65,1,0
C00599,6/1/2022,2022,6,Basic,15,3000,200,100,250,20,6708.79,351.8,66,608.56,15.2,23.54,1,0
C00599,7/1/2022,2022,7,Basic,15,3000,200,100,250,20,5335.82,316.2,61,0,0,19.66,1,0
C00599,8/1/2022,2022,8,Basic,15,3000,200,100,250,20,5869.98,428.1,64,238.94,5.8,22.43,1,0
C00599,9/1/2022,2022,9,Basic,15,3000,200,100,250,20,6352.63,254.4,83,516.94,10.6,20.78,1,0
C00599,10/1/2022,2022,10,Basic,15,3000,200,100,250,20,5740.23,362.8,101,392.7,5.7,21.72,1,0
C00599,11/1/2022,2022,11,Basic,15,3000,200,100,250,20,7430.72,363.8,72,69.96,1.4,22.71,1,0
C00599,12/1/2022,2022,12,Basic,15,3000,200,100,250,20,6772.9,351.6,93,570.93,13.6,23.41,1,0
C00599,1/1/2023,2023,1,Basic,15,3000,200,100,250,20,5757.14,340.1,84,522.44,11.9,21.92,1,0
C00599,2/1/2023,2023,2,Basic,15,3000,200,100,250,20,4940.23,348.8,68,277.62,5.5,20.05,1,0
C00599,3/1/2023,2023,3,Basic,15,3000,200,100,250,20,5055.93,418.9,78,369.67,9,22.03,1,0
C00599,4/1/2023,2023,4,Basic,15,3000,200,100,250,20,4911.83,400.5,76,362.99,5.6,21.49,1,0
C00599,5/1/2023,2023,5,Basic,15,3000,200,100,250,20,4432.17,258.6,59,227.86,5.7,17.6,1,0
C00599,6/1/2023,2023,6,Basic,15,3000,200,100,250,20,7627.15,381.5,85,299.13,7.2,23.5,1,0
C00599,7/1/2023,2023,7,Basic,15,3000,200,100,250,20,6747.2,355.3,75,616.67,13.9,23.69,1,0
C00599,8/1/2023,2023,8,Basic,15,3000,200,100,250,20,8689.36,383.5,73,423.17,10.1,25.23,1,0
C00599,9/1/2023,2023,9,Basic,15,3000,200,100,250,20,5488.62,346.1,74,337.69,6.9,20.85,1,0
C00599,10/1/2023,2023,10,Basic,15,3000,200,100,250,20,5306.58,425.1,70,532.87,11.8,23.22,1,0
C00599,11/1/2023,2023,11,Basic,15,3000,200,100,250,20,6094.97,424.7,92,449.34,9.3,23.59,1,0
